tweet_id,sentiment,content
1966156858,neutral,@hollymarie79 I have the twitter but I can't follow you
1966157035,neutral,@knitkat it stings
1966157312,sadness,It just had to rain on me almost a perfect day now my clothes are wet
1966157377,enthusiasm,"@soxdeepinstatic  i know, i would've liked to have been able to play with you all spring semester  meeting was good, just an introduction"
1966157658,neutral,I wanna listen to the full Send It On
1966157719,worry,i dont feel very good
1966157757,worry,@alilje why do you say that i'm a dick? i find that hurtful!
1966157815,sadness,@bellagm yes that sucks. i miss you
1966158783,love,@karyva  i want alexis bledel back on screen every thursday night
1966158954,neutral,@calvinharris You should get tickets Scotland told! They aren't selling tickets for ANY of your scottish dates yet!
1966159052,worry,@dance2jeffreee lOL 518 that was not the year i was born  lol
1966159127,relief,Drew's new songs make me cry.  I miss Thomas already!
1966159333,worry,"@juicystar007 I can't get in, I'm in a waiting room"
1966159402,neutral,goodbyeeee Arizona. See you in 3 weeks.
1966160193,neutral,nothing to do on a friday night
1966160229,empty,Trying to sleep but it's too hot!
1966160314,worry,"@MissJizzle Yeah, the economy sucks SO BAD.  Yeah, I know what a cafeteria is. I'm unemployed at the moment and I hate it!"
1966160431,sadness,Big Sam Houston is not big enough to overcome the challanges of moving-car-iphone photography  http://yfrog.com/0xhu5j
1966160451,empty,Boo Im lonely and bored
1966160641,neutral,@Impala_Guy Iï¿½m afraid yes - both are true  I hope u r not disappointed yet
1966160728,neutral,tried to whore out my twitter @ FFAF but LJ dies everytime i try
1966160821,worry,"My friend has sent me such a sweet sms. I can't wait to see you, I'm actually missing you"
1966161110,happiness,i have to be at work at 5 am  ... thanks to me ppl will be getting their freakin starbucks. peace out ppls!
1966161518,sadness,"PLEASE PLEASE, ANYONE?"
1966161543,sadness,missing my bffls! missing my friday night dates!  hot dogs for dinner then who knows what the evening holds!
1966162025,surprise,"I want to become vegetarian, It's going to be so hard!"
1966162037,surprise,Wow what a storm we just had!!! Now no power
1966162343,worry,UP is out today!!! Why why why why does my head hurt so badly??!?!??!!?   I want to see it!!!
1966162362,sadness,"@adamtheeditor I heard it was disappointing, which I am disappointed by before I've even seen it.  What a waste of C. Bale."
1966162428,sadness,@TraceyHewins Tired! I may have to go to bed. Trouble is I miss all my American evening friends.     X
1966162534,relief,@showtime757 I wanna go
1966162648,fun,wishing i could go to CaBo tonight
1966162799,sadness,@CSURyan I am surprised you haven't fired @StuckeyCSU for announcing the whole world of they body they'd found &quot;Selfish&quot;
1966162981,sadness,I don't like my dress
1966163691,worry,@nomadiquemc I want to be at @urbangrind
1966163711,love,"I wish i had my iPod , i need some jonas . I miss their sexy voices  JB forever !"
1966163850,fun,"Oh, but Grease is on VH1! It's almost over, though  http://myloc.me/2215"
1966163997,neutral,Ugh that walmart was so hot and white  is it wrong that I can see how people become agoraphobics?
1966164135,sadness,Just got home from school LOL 2 1/2 weeks left yay!!! Then off 2 summer school
1966164778,worry,@dougiemcfly http://twitpic.com/67uc7 - can you lend me one? I have a cold too
1966165089,neutral,Im moving to canada
1966165200,worry,officially has pink eye.
1966165817,worry,the trip was really great. but i cant belive summers here
1966165995,happiness,it's too beautiful to stay inside
1966166272,surprise,Trying to figure out this thing...it's not going well
1966166958,love,i miss my puppies...
1966167057,neutral,Anyone want my chocolate nutella mochi? Its just gonna go to waste
1966167063,sadness,@RIngram08 glad u feel like cooking I'm so tired
1966167233,empty,@juandeleon1021 don't be mean....I'm having to give him to my brother this weekend
1966167253,surprise,"Soo embarassed I didn't see the tweets I've been getting from kind followers.    I'll do better, I promise!!!"
1966167747,neutral,Ouchhhhhh I burnt my frkn tongue
1966168179,happiness,Finally eating unagi I've been saving up for a while! +udon :] AGH I just realized the band playing at Bear Garden today is one I like!
1966168783,worry,Want: To play Sacred 2... Reality: Spend all day at the hosp...
1966169053,sadness,At my rehearsal...gonna miss the game  please keep me updated! Go Nuggets!
1966169072,worry,@HeWhoWrites Aww I feel bad for the lil nigga. He look like he know what's coming
1966169818,neutral,@Jalisa_ i know !  my BG looks emo now .! lol
1966170499,sadness,@jessicaca yeah i know  been dealin with it for over 2 yrs now
1966170531,sadness,@cthundr How could you go to Cali without me??? I'm sad.
1966170604,worry,@BullyOSullivan Oh no! So sorry about your pets..
1966170728,sadness,is feeling sad  I so dont do goodbye'z!!!!
1966171157,sadness,@Xx_JessicaB_xX yip.....aw gonna miss them on bb
1966171211,love,@maryviolet I miss standing next to you...
1966171271,neutral,laying across my bed... hurt my back a few days ago
1966171682,worry,This has been a dismal week.
1966171955,worry,"the $60,000 i spent going to college was well spent.  I'm going to meet a man tomorrow in the Toys'R'Us parking lot for a cleaning job."
1966172038,worry,"The day started so wonderful, but now our kids our crying because our kitty is missing  We just got back from posting signs around."
1966172188,sadness,@BigHeadAsian Ahhh...can't do this one....will be in las Vegas that weekend  #noctweetup
1966172671,enthusiasm,"@AuthorSaoirse_R Drive-in!? srsly!? *jealous*  I have never ever been to one.  there is one down the rd, but it's no longer operational :|"
1966172883,worry,Feeling kinda nervous when there was a virus found on the computer
1966173915,hate,Hail/Thunder storm here. The Power keeps on going on then off. It sucks.
1966174005,neutral,it's Friday here in Chicago...and I'm stuck @ home AGH I'M BORED!!! grr!
1966174817,relief,hooome from work. why am i awake still? up in 5 hours
1966174865,hate,i was invited to one on the beach but it was too short notice i mean why the hell tell you 2hrs before?? really?
1966175032,worry,cant go to work tomorow. still sick  grrr its anoying me now!x
1966175199,neutral,@AndyR3w wish i was rollin with ya
1966175506,neutral,"missing my granpa, goingo to church, its been two hard months without him!!"
1966175812,worry,"@yummy411 @Cocoabebe I know, right? I guess the oldest doesn't hold rank on field trips anymore."
1966175847,worry,@colinmoge  the one day I need to work
1966176695,sadness,@wersching and I have to wait till January. Life is not fair!
1966176745,worry,@edincoat Oh no  I hope you reach him!
1966177678,neutral,My dad just told me that he wants to put me up for sale on craigslist
1966177697,sadness,already missing my biddy bops  home at mom's for the night watching my little bro and getting some rest for my birthday party tomorrow :-D
1966178129,neutral,Im lonely werkin
1966178146,worry,This weekend is completely different from last weekend.
1966178241,sadness,@materialistic i know i suck.  my data plan is weak sauce.
1966178480,worry,"@Savfortomorrow Si, no bueno  I guess I just don't entertain him :/"
1966178772,worry,@mileycyrus my cousin is in jail for shoplifting and drugs she is 16! im upset please help me feel better
1966179371,fun,On way to grab @DeejaySpider @ airport. Listenin to #thebeat. There's noooooo way @djflipout would play these mashups.... AVH would be
1966179531,neutral,"@backstreetboys Hey boys, do you wanna see my teeth? (damn it, twitter donï¿½t wanna change my picture)"
1966179712,neutral,"@PrincessPDexter Ohhh, he is very regal man-cat! But he is blocked"
1966179879,hate,"still can't figure this twitter thing out, i can't my background pic to stick and i can't seem to change my profile pic"
1966180022,neutral,"@cakewrecks that same smell is wafting thru my grandparents house, papaw has the smoker going out back..we've got a long wait tho."
1966180111,worry,Sending angry vibes to the individual in a blue vehicle who hit my car in the QFC parking lot on Broad and failed to leave a note
1966180304,happiness,so I just had a violent fightclub like sex dream involving heavily tattooed ladies. I didn't wanna wake up.  lol.
1966180448,neutral,"Stepped on Coco's foot earlier while feeding the cats; no harm done AFAIK, but now she runs away from me"
1966180560,worry,@justeezy  woh won at least you aren't in the NYC situation
1966180582,worry,@StaceBDU but my bday is JUNE 19.. this is wack... and ihavent seen any promotions for my bday party  someone better finagle this asap!
1966181146,neutral,@RezaEvol awe  wit the snap of my fingers n a nod of my head ur rain is gone  lol...thxs hit up afterwards
1966181827,sadness,@irize yea yea  im about to torture myself by doing a stanky leg marathon..ima do the dance for hrs til I can't no mo
1966181941,worry,"oh man, just seen the BGT news.. not cool. i loved greg.  that dancing weepy kid was just fucking obnoxious imo."
1966182443,worry,mommy coming home from vegas tonight! going to pick her up later in islip her plane doesnt get in until 10:40. KILLME. i want my mommy
1966182971,worry,@kakrisch im jealous.  im slaving away at the store and youre chilling on the boat.
1966182992,sadness,@jwalsh Damnit all. That sucks.  You were one of the ones I thought I'd drag back lol
1966183016,worry,@ddlovato  my cousin is in jail for shoplifting and drugs she is 16! im upset please help me feel better
1966183294,surprise,@jinime Your schmoo is moving? Are you sad?
1966183373,hate,"I had a new work picture taken today, hated it, it looks too much like me http://bit.ly/PHjUR"
1966183661,love,@NikkiBenz I want to chat with you in Im some day.
1966183940,sadness,"@aaronob My music teacher either expired or forgot about my lesson, leaving me outside waiting for my ride to pick me up for 1 hour."
1966184184,sadness,Well it's after 6 and i didn't get a call back  oh well
1966184829,neutral,@urbanfrolicker I'm going to Cali in like two weeks! But it's nor cal
1966184981,hate,Home finally. Hungry. needs food. mad cause I might not get pizza today  Hanging out with brandon. its raining.. ugh!!
1966185500,hate,lalalalaaaa i have a virus  tear tearrr well my COMPUTER has a virus! running scan grrr : \
1966185749,worry,@mikeziemer you traitor  whiskey and coke is my aphrodisiac
1966189594,sadness,@renegadepr cool. looking forward. san francisco was really nice. didn't make it out to napa though  maybe next time.
1966189700,worry,"wish I could feel no pain (8)  but it's ok, at least they like Brazil!"
1966190103,happiness,@kidcatastrophe so cool to hear you guys on 104.5! and i can't believe you in were cherry hill a few weeks ago and i missed it  come back
1966190137,neutral,"@tamtamdoll no, New orleans.. been here since katrina .."
